time,left_knee_angle_raw,right_knee_angle_raw,left_knee_angle_smoothed,right_knee_angle_smoothed
5.6534626000066055,169.90398339011313,163.11543719897767,168.46066657457388,164.9417464403406
5.69956600000296,170.5815402202841,159.1227592594262,168.65840726357925,164.9417464403406
5.743305100004363,167.05494339788365,158.71334537993036,168.97091155870137,164.9417464403406
5.808722200003103,169.5043036555036,164.9417464403406,168.97091155870137,164.9417464403406
5.864722100006475,168.65840726357925,167.16940146437915,168.97091155870137,166.95632615196374
5.905907500004105,168.97091155870137,168.82708675375716,168.97091155870137,167.16940146437915
5.9586812000052305,168.72401751635624,168.5630738485663,169.5043036555036,167.4982279509508
5.99777449999965,172.8688551395053,166.95632615196374,171.93306401166768,168.5630738485663
6.0360318000020925,172.99435037951594,167.4982279509508,172.8688551395053,168.82708675375716
6.117821500003629,174.0757699570306,175.90756403534883,172.8688551395053,171.56080224317492
6.1601600000067265,171.93306401166768,176.85885536485034,172.8688551395053,171.56080224317492
6.561257900000783,173.15865644170293,175.37811193733032,171.93306401166768,171.56080224317492
6.6384108000056585,171.72371722703392,171.56080224317492,171.72371722703392,171.56080224317492
6.905724000003829,152.94500893157078,163.7960495003693,157.03452253066234,163.7960495003693
6.9674109000043245,157.03452253066234,162.1948610849217,155.69143176257265,162.1948610849217
7.010515800000576,154.01602093713294,160.80800864122952,155.69143176257265,161.96707333269268
7.088915899999847,155.65189187924403,161.96707333269268,155.65189187924403,160.80800864122952
7.146611600001052,155.69143176257265,160.46658205044307,155.65189187924403,160.46658205044307
7.206196300001466,156.90647156749537,159.04201013628727,154.660121559881,159.04201013628727
7.2901733000035165,154.13075092647207,157.9595090879251,154.660121559881,157.9595090879251
7.368793500005268,154.660121559881,156.2500073095611,154.13075092647207,156.2500073095611
7.421964200002549,153.76705208828756,152.63443735054727,153.94537350639848,156.2500073095611
7.471054000001459,153.62303145292114,149.9995907989774,153.94537350639848,156.2500073095611
7.51237730000139,153.94537350639848,149.4594444743863,153.94537350639848,156.2500073095611
7.5848029000044335,153.29870043792673,157.8617683957575,153.94537350639848,157.8617683957575
7.625652800001262,157.7525994886398,167.6677787807895,157.7525994886398,167.6677787807895
7.6959610000049,157.78592905525497,171.63191001665714,157.78592905525497,171.41590024456423
7.750138700001116,158.9520332728732,173.03989241076036,158.81495148929184,171.63191001665714
7.790044300003501,158.81495148929184,172.90143971508624,158.9520332728732,172.14117250359845
7.829087199999776,159.72102209237246,171.41590024456423,158.9520332728732,172.90143971508624
7.871420000003127,159.22222845433606,172.14117250359845,158.9520332728732,172.90143971508624
7.930464800003392,160.282293887358,174.13408886405048,158.81495148929184,172.14117250359845
7.9750883000015165,149.81672095348117,175.66912594102516,149.81672095348117,171.41590024456423
8.018156300000555,146.27305533211018,168.00375586375503,146.27305533211018,169.5332756819747
8.092344400000002,145.349533506138,164.11048646548775,146.27305533211018,168.00375586375503
8.156067100004293,138.5748003938544,169.5332756819747,146.27305533211018,166.33327903144146
8.207624400005443,143.72763739607998,166.33327903144146,146.27305533211018,166.19172396873057
8.273458100004063,157.193215418201,162.19071168836498,153.69061508242362,164.11048646548775
8.35089720000542,153.69061508242362,166.19172396873057,157.193215418201,162.78432324563852
8.407484100003785,163.03377972816605,162.78432324563852,160.38482596437547,162.19071168836498
8.464523200003896,162.53836796284614,161.10701269843003,161.6311180519921,162.19071168836498
8.543532000003324,160.38482596437547,156.38623079248572,162.53836796284614,162.78432324563852
8.605977600003826,161.6311180519921,159.93224244062958,162.53836796284614,162.78432324563852
8.67119300000195,162.97293114847653,163.19803531768275,161.85054661498415,163.19803531768275
8.71430070000497,163.7493407128461,166.85392478476263,161.6311180519921,166.85392478476263
8.776492300006794,161.85054661498415,170.14769743230013,161.6311180519921,168.89760449414518
8.821545300001162,157.55225069370672,168.89760449414518,160.82164759387967,170.14769743230013
8.863076800000272,157.76844328403274,172.6038225869024,159.86303665793002,171.6977006032497
8.925490400004492,160.82164759387967,171.6977006032497,157.76844328403274,172.6038225869024
8.967361400005757,159.86303665793002,177.7943485242752,157.55225069370672,172.91329898500297
9.011479400003736,156.44036449459216,172.91329898500297,156.44036449459216,173.92285179338893
9.091367799999716,149.431689082814,177.49787989257212,151.19002553744716,173.92285179338893
9.165626100002555,140.4545390899327,174.17460198879255,149.431689082814,173.92285179338893
9.21032080000441,146.9298989285876,173.92285179338893,146.9298989285876,172.91329898500297
9.269140000003972,151.19002553744716,165.11159052476975,142.76152324640478,167.8623152707358
9.34338490000664,136.88737055287666,164.09247481071583,142.76152324640478,167.32188196935937
9.391000100004021,141.16881002807347,164.54421383955255,146.9298989285876,167.32188196935937
9.462988600003882,142.76152324640478,167.8623152707358,151.00260976185146,167.32188196935937
9.549985800003924,151.00260976185146,167.32188196935937,146.60567680448568,167.8623152707358
9.613302000005206,156.27455590009419,175.6826520468778,151.00260976185146,167.8623152707358
9.66512390000571,153.10779252398697,173.2386399684184,152.2961785653735,167.8623152707358
9.747107400005916,146.60567680448568,171.37223309743132,153.10779252398697,167.83663638378323
9.789684600000328,152.2961785653735,167.83663638378323,156.27455590009419,167.83663638378323
10.430938800003787,159.97138041448645,164.03663044026072,157.98151698749183,164.03663044026072
10.471921600001224,157.98151698749183,160.42276293767694,159.10136326341586,164.03663044026072
10.535397900006501,159.10136326341586,161.72569168590556,159.105289615684,164.03663044026072
10.627389300003415,159.105289615684,161.463170624221,159.97138041448645,164.03663044026072
10.688232000000426,164.555084504669,165.19117842139377,163.71972238788112,165.19117842139377
10.734338100002788,163.71972238788112,165.86579479986563,164.43769677679126,165.7971925517809
10.802435100005823,164.43769677679126,165.7971925517809,164.555084504669,165.86579479986563
10.864807300000393,166.23728595359088,167.74423470855322,164.5695776535405,166.45538846307218
10.929101900001115,168.51261764628825,172.01420837232604,166.23728595359088,166.45538846307218
11.01028480000241,168.07812849636306,172.38151297432447,168.07812849636306,166.45538846307218
11.07410130000062,164.5695776535405,166.45538846307218,168.51261764628825,166.45538846307218
11.15629670000635,169.65338422470114,165.1673414821939,169.0866622437818,166.45538846307218
11.197676000003412,170.03533840329382,162.73978136932834,169.65338422470114,166.45538846307218
11.23602970000502,169.0866622437818,163.39695983770346,170.03533840329382,166.45538846307218
11.314044200000353,175.00122175850248,172.8912168262694,170.03533840329382,171.65891228280276
11.353082400004496,175.02987901312162,171.65891228280276,170.03533840329382,171.7132052507644
11.403059700001904,171.66238978033246,173.08084292344859,169.94790818987445,171.7132052507644
11.480571000000054,168.78277234047454,172.41972431889678,171.66238978033246,171.7132052507644
11.562674600005266,169.94790818987445,171.7132052507644,171.66238978033246,171.65891228280276
11.640277900005458,164.0355743124493,171.64211615917856,170.68643225251003,171.64211615917856
11.681180500003393,172.24658251220876,170.1123686958433,170.68643225251003,170.1123686958433
11.745223300000362,172.84071652769077,167.2404102058538,170.68643225251003,168.98402597711853
11.78995940000459,170.68643225251003,168.98402597711853,170.68643225251003,167.2404102058538
11.831241700005194,172.17386882320218,165.421633615215,172.17386882320218,166.67822025430405
11.931068300000334,170.1441452986305,166.0730904567348,172.17386882320218,166.0730904567348
12.000251299999945,168.1442912447895,166.67822025430405,170.68643225251003,166.0730904567348
12.071642400005658,174.3211176518428,163.80612381529585,172.17386882320218,166.0730904567348
12.152479900003527,172.25671169912528,161.12689725628135,172.25671169912528,166.67822025430405
12.189488900003198,170.30452529611003,168.0659819884071,172.541700578992,166.67822025430405
12.228520100004971,172.76175561337035,167.65174012961324,172.541700578992,163.80612381529585
12.271992300004058,172.541700578992,166.8546048868533,172.25671169912528,164.47928227027197
12.310991700003797,172.61233660707515,162.88121121705666,172.541700578992,166.8546048868533
12.350697699999728,172.16469193453017,153.74220369373515,172.61233660707515,166.8546048868533
12.41515470000013,172.23529698286706,164.47928227027197,172.61233660707515,166.8546048868533
